date and time;index;date;month;day;weeknr;weekday(0=M);hour;daytype(WrkSaSu);occupancyperc
2021-07-27 05:00:00+02:00;4972;27-7-2021;7;27;30;1;5;3;0
2021-07-27 06:00:00+02:00;4973;27-7-2021;7;27;30;1;6;3;0
2021-07-27 07:00:00+02:00;4974;27-7-2021;7;27;30;1;7;3;0
2021-07-27 08:00:00+02:00;4975;27-7-2021;7;27;30;1;8;3;0
2021-07-27 09:00:00+02:00;4976;27-7-2021;7;27;30;1;9;3;0
2021-07-27 10:00:00+02:00;4977;27-7-2021;7;27;30;1;10;3;0
2021-07-27 11:00:00+02:00;4978;27-7-2021;7;27;30;1;11;3;0
2021-07-27 12:00:00+02:00;4979;27-7-2021;7;27;30;1;12;3;0
2021-07-27 13:00:00+02:00;4980;27-7-2021;7;27;30;1;13;3;0
2021-07-27 14:00:00+02:00;4981;27-7-2021;7;27;30;1;14;3;0
2021-07-27 15:00:00+02:00;4982;27-7-2021;7;27;30;1;15;3;0
2021-07-27 16:00:00+02:00;4983;27-7-2021;7;27;30;1;16;3;0
2021-07-27 17:00:00+02:00;4984;27-7-2021;7;27;30;1;17;3;0
2021-07-27 18:00:00+02:00;4985;27-7-2021;7;27;30;1;18;3;0
2021-07-27 19:00:00+02:00;4986;27-7-2021;7;27;30;1;19;3;0
2021-07-27 20:00:00+02:00;4987;27-7-2021;7;27;30;1;20;3;0
2021-07-27 21:00:00+02:00;4988;27-7-2021;7;27;30;1;21;3;0
2021-07-27 22:00:00+02:00;4989;27-7-2021;7;27;30;1;22;3;0
2021-07-27 23:00:00+02:00;4990;27-7-2021;7;27;30;1;23;3;0
2021-07-28 00:00:00+02:00;4991;28-7-2021;7;28;30;2;0;3;0
2021-07-28 01:00:00+02:00;4992;28-7-2021;7;28;30;2;1;3;0
2021-07-28 02:00:00+02:00;4993;28-7-2021;7;28;30;2;2;3;0
2021-07-28 03:00:00+02:00;4994;28-7-2021;7;28;30;2;3;3;0
2021-07-28 04:00:00+02:00;4995;28-7-2021;7;28;30;2;4;3;0
2021-07-28 05:00:00+02:00;4996;28-7-2021;7;28;30;2;5;3;0
2021-07-28 06:00:00+02:00;4997;28-7-2021;7;28;30;2;6;3;0
2021-07-28 07:00:00+02:00;4998;28-7-2021;7;28;30;2;7;3;0
2021-07-28 08:00:00+02:00;4999;28-7-2021;7;28;30;2;8;3;0
2021-07-28 09:00:00+02:00;5000;28-7-2021;7;28;30;2;9;3;0
2021-07-28 10:00:00+02:00;5001;28-7-2021;7;28;30;2;10;3;0
2021-07-28 11:00:00+02:00;5002;28-7-2021;7;28;30;2;11;3;0
2021-07-28 12:00:00+02:00;5003;28-7-2021;7;28;30;2;12;3;0
2021-07-28 13:00:00+02:00;5004;28-7-2021;7;28;30;2;13;3;0
2021-07-28 14:00:00+02:00;5005;28-7-2021;7;28;30;2;14;3;0
2021-07-28 15:00:00+02:00;5006;28-7-2021;7;28;30;2;15;3;0
2021-07-28 16:00:00+02:00;5007;28-7-2021;7;28;30;2;16;3;0
2021-07-28 17:00:00+02:00;5008;28-7-2021;7;28;30;2;17;3;0
2021-07-28 18:00:00+02:00;5009;28-7-2021;7;28;30;2;18;3;0
2021-07-28 19:00:00+02:00;5010;28-7-2021;7;28;30;2;19;3;0
2021-07-28 20:00:00+02:00;5011;28-7-2021;7;28;30;2;20;3;0
2021-07-28 21:00:00+02:00;5012;28-7-2021;7;28;30;2;21;3;0
2021-07-28 22:00:00+02:00;5013;28-7-2021;7;28;30;2;22;3;0
2021-07-28 23:00:00+02:00;5014;28-7-2021;7;28;30;2;23;3;0
2021-07-29 00:00:00+02:00;5015;29-7-2021;7;29;30;3;0;3;0
2021-07-29 01:00:00+02:00;5016;29-7-2021;7;29;30;3;1;3;0
2021-07-29 02:00:00+02:00;5017;29-7-2021;7;29;30;3;2;3;0
2021-07-29 03:00:00+02:00;5018;29-7-2021;7;29;30;3;3;3;0
2021-07-29 04:00:00+02:00;5019;29-7-2021;7;29;30;3;4;3;0
2021-07-29 05:00:00+02:00;5020;29-7-2021;7;29;30;3;5;3;0
2021-07-29 06:00:00+02:00;5021;29-7-2021;7;29;30;3;6;3;0
2021-07-29 07:00:00+02:00;5022;29-7-2021;7;29;30;3;7;3;0
2021-07-29 08:00:00+02:00;5023;29-7-2021;7;29;30;3;8;3;0
2021-07-29 09:00:00+02:00;5024;29-7-2021;7;29;30;3;9;3;0
2021-07-29 10:00:00+02:00;5025;29-7-2021;7;29;30;3;10;3;0
2021-07-29 11:00:00+02:00;5026;29-7-2021;7;29;30;3;11;3;0
2021-07-29 12:00:00+02:00;5027;29-7-2021;7;29;30;3;12;3;0
2021-07-29 13:00:00+02:00;5028;29-7-2021;7;29;30;3;13;3;0
2021-07-29 14:00:00+02:00;5029;29-7-2021;7;29;30;3;14;3;0
2021-07-29 15:00:00+02:00;5030;29-7-2021;7;29;30;3;15;3;0
2021-07-29 16:00:00+02:00;5031;29-7-2021;7;29;30;3;16;3;0
2021-07-29 17:00:00+02:00;5032;29-7-2021;7;29;30;3;17;3;0
2021-07-29 18:00:00+02:00;5033;29-7-2021;7;29;30;3;18;3;0
2021-07-29 19:00:00+02:00;5034;29-7-2021;7;29;30;3;19;3;0
2021-07-29 20:00:00+02:00;5035;29-7-2021;7;29;30;3;20;3;0
2021-07-29 21:00:00+02:00;5036;29-7-2021;7;29;30;3;21;3;0
2021-07-29 22:00:00+02:00;5037;29-7-2021;7;29;30;3;22;3;0
2021-07-29 23:00:00+02:00;5038;29-7-2021;7;29;30;3;23;3;0
2021-07-30 00:00:00+02:00;5039;30-7-2021;7;30;30;4;0;3;0
2021-07-30 01:00:00+02:00;5040;30-7-2021;7;30;30;4;1;3;0
2021-07-30 02:00:00+02:00;5041;30-7-2021;7;30;30;4;2;3;0
2021-07-30 03:00:00+02:00;5042;30-7-2021;7;30;30;4;3;3;0
2021-07-30 04:00:00+02:00;5043;30-7-2021;7;30;30;4;4;3;0
2021-07-30 05:00:00+02:00;5044;30-7-2021;7;30;30;4;5;3;0
2021-07-30 06:00:00+02:00;5045;30-7-2021;7;30;30;4;6;3;0
2021-07-30 07:00:00+02:00;5046;30-7-2021;7;30;30;4;7;3;0
2021-07-30 08:00:00+02:00;5047;30-7-2021;7;30;30;4;8;3;0
2021-07-30 09:00:00+02:00;5048;30-7-2021;7;30;30;4;9;3;0
2021-07-30 10:00:00+02:00;5049;30-7-2021;7;30;30;4;10;3;0
2021-07-30 11:00:00+02:00;5050;30-7-2021;7;30;30;4;11;3;0
2021-07-30 12:00:00+02:00;5051;30-7-2021;7;30;30;4;12;3;0
2021-07-30 13:00:00+02:00;5052;30-7-2021;7;30;30;4;13;3;0
2021-07-30 14:00:00+02:00;5053;30-7-2021;7;30;30;4;14;3;0
2021-07-30 15:00:00+02:00;5054;30-7-2021;7;30;30;4;15;3;0
2021-07-30 16:00:00+02:00;5055;30-7-2021;7;30;30;4;16;3;0
2021-07-30 17:00:00+02:00;5056;30-7-2021;7;30;30;4;17;3;0
2021-07-30 18:00:00+02:00;5057;30-7-2021;7;30;30;4;18;3;0
2021-07-30 19:00:00+02:00;5058;30-7-2021;7;30;30;4;19;3;0
2021-07-30 20:00:00+02:00;5059;30-7-2021;7;30;30;4;20;3;0
2021-07-30 21:00:00+02:00;5060;30-7-2021;7;30;30;4;21;3;0
2021-07-30 22:00:00+02:00;5061;30-7-2021;7;30;30;4;22;3;0
2021-07-30 23:00:00+02:00;5062;30-7-2021;7;30;30;4;23;3;0
2021-07-31 00:00:00+02:00;5063;31-7-2021;7;31;30;5;0;3;0
2021-07-31 01:00:00+02:00;5064;31-7-2021;7;31;30;5;1;3;0
2021-07-31 02:00:00+02:00;5065;31-7-2021;7;31;30;5;2;3;0
2021-07-31 03:00:00+02:00;5066;31-7-2021;7;31;30;5;3;3;0
2021-07-31 04:00:00+02:00;5067;31-7-2021;7;31;30;5;4;3;0
2021-07-31 05:00:00+02:00;5068;31-7-2021;7;31;30;5;5;3;0
2021-07-31 06:00:00+02:00;5069;31-7-2021;7;31;30;5;6;3;0
2021-07-31 07:00:00+02:00;5070;31-7-2021;7;31;30;5;7;3;0
2021-07-31 08:00:00+02:00;5071;31-7-2021;7;31;30;5;8;3;0
2021-07-31 09:00:00+02:00;5072;31-7-2021;7;31;30;5;9;3;0
2021-07-31 10:00:00+02:00;5073;31-7-2021;7;31;30;5;10;3;0
2021-07-31 11:00:00+02:00;5074;31-7-2021;7;31;30;5;11;3;0
2021-07-31 12:00:00+02:00;5075;31-7-2021;7;31;30;5;12;3;0
2021-07-31 13:00:00+02:00;5076;31-7-2021;7;31;30;5;13;3;0
2021-07-31 14:00:00+02:00;5077;31-7-2021;7;31;30;5;14;3;0
2021-07-31 15:00:00+02:00;5078;31-7-2021;7;31;30;5;15;3;0
2021-07-31 16:00:00+02:00;5079;31-7-2021;7;31;30;5;16;3;0
2021-07-31 17:00:00+02:00;5080;31-7-2021;7;31;30;5;17;3;0
2021-07-31 18:00:00+02:00;5081;31-7-2021;7;31;30;5;18;3;0
2021-07-31 19:00:00+02:00;5082;31-7-2021;7;31;30;5;19;3;0
2021-07-31 20:00:00+02:00;5083;31-7-2021;7;31;30;5;20;3;0
2021-07-31 21:00:00+02:00;5084;31-7-2021;7;31;30;5;21;3;0
2021-07-31 22:00:00+02:00;5085;31-7-2021;7;31;30;5;22;3;0
2021-07-31 23:00:00+02:00;5086;31-7-2021;7;31;30;5;23;3;0
2021-08-01 00:00:00+02:00;5087;1-8-2021;8;1;30;6;0;3;0
2021-08-01 01:00:00+02:00;5088;1-8-2021;8;1;30;6;1;3;0
2021-08-01 02:00:00+02:00;5089;1-8-2021;8;1;30;6;2;3;0
2021-08-01 03:00:00+02:00;5090;1-8-2021;8;1;30;6;3;3;0
2021-08-01 04:00:00+02:00;5091;1-8-2021;8;1;30;6;4;3;0
2021-08-01 05:00:00+02:00;5092;1-8-2021;8;1;30;6;5;3;0
2021-08-01 06:00:00+02:00;5093;1-8-2021;8;1;30;6;6;3;0
2021-08-01 07:00:00+02:00;5094;1-8-2021;8;1;30;6;7;3;0
2021-08-01 08:00:00+02:00;5095;1-8-2021;8;1;30;6;8;3;0
2021-08-01 09:00:00+02:00;5096;1-8-2021;8;1;30;6;9;3;0
2021-08-01 10:00:00+02:00;5097;1-8-2021;8;1;30;6;10;3;0
2021-08-01 11:00:00+02:00;5098;1-8-2021;8;1;30;6;11;3;0
2021-08-01 12:00:00+02:00;5099;1-8-2021;8;1;30;6;12;3;0
2021-08-01 13:00:00+02:00;5100;1-8-2021;8;1;30;6;13;3;0
2021-08-01 14:00:00+02:00;5101;1-8-2021;8;1;30;6;14;3;0
2021-08-01 15:00:00+02:00;5102;1-8-2021;8;1;30;6;15;3;0
2021-08-01 16:00:00+02:00;5103;1-8-2021;8;1;30;6;16;3;0
2021-08-01 17:00:00+02:00;5104;1-8-2021;8;1;30;6;17;3;0
2021-08-01 18:00:00+02:00;5105;1-8-2021;8;1;30;6;18;3;0
2021-08-01 19:00:00+02:00;5106;1-8-2021;8;1;30;6;19;3;0
2021-08-01 20:00:00+02:00;5107;1-8-2021;8;1;30;6;20;3;0
2021-08-01 21:00:00+02:00;5108;1-8-2021;8;1;30;6;21;3;0
2021-08-01 22:00:00+02:00;5109;1-8-2021;8;1;30;6;22;3;0
2021-08-01 23:00:00+02:00;5110;1-8-2021;8;1;30;6;23;3;0
2021-08-02 00:00:00+02:00;5111;2-8-2021;8;2;31;0;0;3;0
2021-08-02 01:00:00+02:00;5112;2-8-2021;8;2;31;0;1;3;0
2021-08-02 02:00:00+02:00;5113;2-8-2021;8;2;31;0;2;3;0
2021-08-02 03:00:00+02:00;5114;2-8-2021;8;2;31;0;3;3;0
2021-08-02 04:00:00+02:00;5115;2-8-2021;8;2;31;0;4;3;0
2021-08-02 05:00:00+02:00;5116;2-8-2021;8;2;31;0;5;3;0
2021-08-02 06:00:00+02:00;5117;2-8-2021;8;2;31;0;6;3;0
2021-08-02 07:00:00+02:00;5118;2-8-2021;8;2;31;0;7;3;0
2021-08-02 08:00:00+02:00;5119;2-8-2021;8;2;31;0;8;3;0
2021-08-02 09:00:00+02:00;5120;2-8-2021;8;2;31;0;9;3;0
2021-08-02 10:00:00+02:00;5121;2-8-2021;8;2;31;0;10;3;0
2021-08-02 11:00:00+02:00;5122;2-8-2021;8;2;31;0;11;3;0
2021-08-02 12:00:00+02:00;5123;2-8-2021;8;2;31;0;12;3;0
2021-08-02 13:00:00+02:00;5124;2-8-2021;8;2;31;0;13;3;0
2021-08-02 14:00:00+02:00;5125;2-8-2021;8;2;31;0;14;3;0
2021-08-02 15:00:00+02:00;5126;2-8-2021;8;2;31;0;15;3;0
2021-08-02 16:00:00+02:00;5127;2-8-2021;8;2;31;0;16;3;0
2021-08-02 17:00:00+02:00;5128;2-8-2021;8;2;31;0;17;3;0
2021-08-02 18:00:00+02:00;5129;2-8-2021;8;2;31;0;18;3;0
2021-08-02 19:00:00+02:00;5130;2-8-2021;8;2;31;0;19;3;0
2021-08-02 20:00:00+02:00;5131;2-8-2021;8;2;31;0;20;3;0
2021-08-02 21:00:00+02:00;5132;2-8-2021;8;2;31;0;21;3;0
2021-08-02 22:00:00+02:00;5133;2-8-2021;8;2;31;0;22;3;0
2021-08-02 23:00:00+02:00;5134;2-8-2021;8;2;31;0;23;3;0
2021-08-03 00:00:00+02:00;5135;3-8-2021;8;3;31;1;0;3;0
2021-08-03 01:00:00+02:00;5136;3-8-2021;8;3;31;1;1;3;0
2021-08-03 02:00:00+02:00;5137;3-8-2021;8;3;31;1;2;3;0
2021-08-03 03:00:00+02:00;5138;3-8-2021;8;3;31;1;3;3;0
2021-08-03 04:00:00+02:00;5139;3-8-2021;8;3;31;1;4;3;0
2021-08-03 05:00:00+02:00;5140;3-8-2021;8;3;31;1;5;3;0
2021-08-03 06:00:00+02:00;5141;3-8-2021;8;3;31;1;6;3;0
2021-08-03 07:00:00+02:00;5142;3-8-2021;8;3;31;1;7;3;0
2021-08-03 08:00:00+02:00;5143;3-8-2021;8;3;31;1;8;3;0
2021-08-03 09:00:00+02:00;5144;3-8-2021;8;3;31;1;9;3;0
2021-08-03 10:00:00+02:00;5145;3-8-2021;8;3;31;1;10;3;0
2021-08-03 11:00:00+02:00;5146;3-8-2021;8;3;31;1;11;3;0
2021-08-03 12:00:00+02:00;5147;3-8-2021;8;3;31;1;12;3;0
2021-08-03 13:00:00+02:00;5148;3-8-2021;8;3;31;1;13;3;0
2021-08-03 14:00:00+02:00;5149;3-8-2021;8;3;31;1;14;3;0
2021-08-03 15:00:00+02:00;5150;3-8-2021;8;3;31;1;15;3;0
2021-08-03 16:00:00+02:00;5151;3-8-2021;8;3;31;1;16;3;0
2021-08-03 17:00:00+02:00;5152;3-8-2021;8;3;31;1;17;3;0
2021-08-03 18:00:00+02:00;5153;3-8-2021;8;3;31;1;18;3;0
2021-08-03 19:00:00+02:00;5154;3-8-2021;8;3;31;1;19;3;0
2021-08-03 20:00:00+02:00;5155;3-8-2021;8;3;31;1;20;3;0
2021-08-03 21:00:00+02:00;5156;3-8-2021;8;3;31;1;21;3;0
2021-08-03 22:00:00+02:00;5157;3-8-2021;8;3;31;1;22;3;0
2021-08-03 23:00:00+02:00;5158;3-8-2021;8;3;31;1;23;3;0
2021-08-04 00:00:00+02:00;5159;4-8-2021;8;4;31;2;0;3;0
2021-08-04 01:00:00+02:00;5160;4-8-2021;8;4;31;2;1;3;0
2021-08-04 02:00:00+02:00;5161;4-8-2021;8;4;31;2;2;3;0
2021-08-04 03:00:00+02:00;5162;4-8-2021;8;4;31;2;3;3;0
2021-08-04 04:00:00+02:00;5163;4-8-2021;8;4;31;2;4;3;0
2021-08-04 05:00:00+02:00;5164;4-8-2021;8;4;31;2;5;3;0
2021-08-04 06:00:00+02:00;5165;4-8-2021;8;4;31;2;6;3;0
2021-08-04 07:00:00+02:00;5166;4-8-2021;8;4;31;2;7;3;0
2021-08-04 08:00:00+02:00;5167;4-8-2021;8;4;31;2;8;3;0
2021-08-04 09:00:00+02:00;5168;4-8-2021;8;4;31;2;9;3;0
2021-08-04 10:00:00+02:00;5169;4-8-2021;8;4;31;2;10;3;0
2021-08-04 11:00:00+02:00;5170;4-8-2021;8;4;31;2;11;3;0
2021-08-04 12:00:00+02:00;5171;4-8-2021;8;4;31;2;12;3;0
2021-08-04 13:00:00+02:00;5172;4-8-2021;8;4;31;2;13;3;0
2021-08-04 14:00:00+02:00;5173;4-8-2021;8;4;31;2;14;3;0
2021-08-04 15:00:00+02:00;5174;4-8-2021;8;4;31;2;15;3;0
2021-08-04 16:00:00+02:00;5175;4-8-2021;8;4;31;2;16;3;0
2021-08-04 17:00:00+02:00;5176;4-8-2021;8;4;31;2;17;3;0
2021-08-04 18:00:00+02:00;5177;4-8-2021;8;4;31;2;18;3;0
2021-08-04 19:00:00+02:00;5178;4-8-2021;8;4;31;2;19;3;0
2021-08-04 20:00:00+02:00;5179;4-8-2021;8;4;31;2;20;3;0
2021-08-04 21:00:00+02:00;5180;4-8-2021;8;4;31;2;21;3;0
2021-08-04 22:00:00+02:00;5181;4-8-2021;8;4;31;2;22;3;0
2021-08-04 23:00:00+02:00;5182;4-8-2021;8;4;31;2;23;3;0
2021-08-05 00:00:00+02:00;5183;5-8-2021;8;5;31;3;0;3;0
2021-08-05 01:00:00+02:00;5184;5-8-2021;8;5;31;3;1;3;0
2021-08-05 02:00:00+02:00;5185;5-8-2021;8;5;31;3;2;3;0
2021-08-05 03:00:00+02:00;5186;5-8-2021;8;5;31;3;3;3;0
2021-08-05 04:00:00+02:00;5187;5-8-2021;8;5;31;3;4;3;0
2021-08-05 05:00:00+02:00;5188;5-8-2021;8;5;31;3;5;3;0
2021-08-05 06:00:00+02:00;5189;5-8-2021;8;5;31;3;6;3;0
2021-08-05 07:00:00+02:00;5190;5-8-2021;8;5;31;3;7;3;0
2021-08-05 08:00:00+02:00;5191;5-8-2021;8;5;31;3;8;3;0
2021-08-05 09:00:00+02:00;5192;5-8-2021;8;5;31;3;9;3;0
2021-08-05 10:00:00+02:00;5193;5-8-2021;8;5;31;3;10;3;0
2021-08-05 11:00:00+02:00;5194;5-8-2021;8;5;31;3;11;3;0
2021-08-05 12:00:00+02:00;5195;5-8-2021;8;5;31;3;12;3;0
2021-08-05 13:00:00+02:00;5196;5-8-2021;8;5;31;3;13;3;0
2021-08-05 14:00:00+02:00;5197;5-8-2021;8;5;31;3;14;3;0
2021-08-05 15:00:00+02:00;5198;5-8-2021;8;5;31;3;15;3;0
2021-08-05 16:00:00+02:00;5199;5-8-2021;8;5;31;3;16;3;0
2021-08-05 17:00:00+02:00;5200;5-8-2021;8;5;31;3;17;3;0
2021-08-05 18:00:00+02:00;5201;5-8-2021;8;5;31;3;18;3;0
2021-08-05 19:00:00+02:00;5202;5-8-2021;8;5;31;3;19;3;0
2021-08-05 20:00:00+02:00;5203;5-8-2021;8;5;31;3;20;3;0
2021-08-05 21:00:00+02:00;5204;5-8-2021;8;5;31;3;21;3;0
2021-08-05 22:00:00+02:00;5205;5-8-2021;8;5;31;3;22;3;0
2021-08-05 23:00:00+02:00;5206;5-8-2021;8;5;31;3;23;3;0
2021-08-06 00:00:00+02:00;5207;6-8-2021;8;6;31;4;0;3;0
2021-08-06 01:00:00+02:00;5208;6-8-2021;8;6;31;4;1;3;0
2021-08-06 02:00:00+02:00;5209;6-8-2021;8;6;31;4;2;3;0
2021-08-06 03:00:00+02:00;5210;6-8-2021;8;6;31;4;3;3;0
2021-08-06 04:00:00+02:00;5211;6-8-2021;8;6;31;4;4;3;0
2021-08-06 05:00:00+02:00;5212;6-8-2021;8;6;31;4;5;3;0
2021-08-06 06:00:00+02:00;5213;6-8-2021;8;6;31;4;6;3;0
2021-08-06 07:00:00+02:00;5214;6-8-2021;8;6;31;4;7;3;0
2021-08-06 08:00:00+02:00;5215;6-8-2021;8;6;31;4;8;3;0
2021-08-06 09:00:00+02:00;5216;6-8-2021;8;6;31;4;9;3;0
2021-08-06 10:00:00+02:00;5217;6-8-2021;8;6;31;4;10;3;0
2021-08-06 11:00:00+02:00;5218;6-8-2021;8;6;31;4;11;3;0
2021-08-06 12:00:00+02:00;5219;6-8-2021;8;6;31;4;12;3;0
2021-08-06 13:00:00+02:00;5220;6-8-2021;8;6;31;4;13;3;0
2021-08-06 14:00:00+02:00;5221;6-8-2021;8;6;31;4;14;3;0
2021-08-06 15:00:00+02:00;5222;6-8-2021;8;6;31;4;15;3;0
2021-08-06 16:00:00+02:00;5223;6-8-2021;8;6;31;4;16;3;0
2021-08-06 17:00:00+02:00;5224;6-8-2021;8;6;31;4;17;3;0
2021-08-06 18:00:00+02:00;5225;6-8-2021;8;6;31;4;18;3;0
2021-08-06 19:00:00+02:00;5226;6-8-2021;8;6;31;4;19;3;0
2021-08-06 20:00:00+02:00;5227;6-8-2021;8;6;31;4;20;3;0
2021-08-06 21:00:00+02:00;5228;6-8-2021;8;6;31;4;21;3;0
2021-08-06 22:00:00+02:00;5229;6-8-2021;8;6;31;4;22;3;0
2021-08-06 23:00:00+02:00;5230;6-8-2021;8;6;31;4;23;3;0
2021-08-07 00:00:00+02:00;5231;7-8-2021;8;7;31;5;0;3;0
2021-08-07 01:00:00+02:00;5232;7-8-2021;8;7;31;5;1;3;0
2021-08-07 02:00:00+02:00;5233;7-8-2021;8;7;31;5;2;3;0
2021-08-07 03:00:00+02:00;5234;7-8-2021;8;7;31;5;3;3;0
2021-08-07 04:00:00+02:00;5235;7-8-2021;8;7;31;5;4;3;0
2021-08-07 05:00:00+02:00;5236;7-8-2021;8;7;31;5;5;3;0
2021-08-07 06:00:00+02:00;5237;7-8-2021;8;7;31;5;6;3;0
2021-08-07 07:00:00+02:00;5238;7-8-2021;8;7;31;5;7;3;0
2021-08-07 08:00:00+02:00;5239;7-8-2021;8;7;31;5;8;3;0
2021-08-07 09:00:00+02:00;5240;7-8-2021;8;7;31;5;9;3;0
2021-08-07 10:00:00+02:00;5241;7-8-2021;8;7;31;5;10;3;0
2021-08-07 11:00:00+02:00;5242;7-8-2021;8;7;31;5;11;3;0
2021-08-07 12:00:00+02:00;5243;7-8-2021;8;7;31;5;12;3;0
2021-08-07 13:00:00+02:00;5244;7-8-2021;8;7;31;5;13;3;0
2021-08-07 14:00:00+02:00;5245;7-8-2021;8;7;31;5;14;3;0
2021-08-07 15:00:00+02:00;5246;7-8-2021;8;7;31;5;15;3;0
2021-08-07 16:00:00+02:00;5247;7-8-2021;8;7;31;5;16;3;0
2021-08-07 17:00:00+02:00;5248;7-8-2021;8;7;31;5;17;3;0
2021-08-07 18:00:00+02:00;5249;7-8-2021;8;7;31;5;18;3;0
2021-08-07 19:00:00+02:00;5250;7-8-2021;8;7;31;5;19;3;0
2021-08-07 20:00:00+02:00;5251;7-8-2021;8;7;31;5;20;3;0
2021-08-07 21:00:00+02:00;5252;7-8-2021;8;7;31;5;21;3;0
2021-08-07 22:00:00+02:00;5253;7-8-2021;8;7;31;5;22;3;0
2021-08-07 23:00:00+02:00;5254;7-8-2021;8;7;31;5;23;3;0
2021-08-08 00:00:00+02:00;5255;8-8-2021;8;8;31;6;0;3;0
2021-08-08 01:00:00+02:00;5256;8-8-2021;8;8;31;6;1;3;0
2021-08-08 02:00:00+02:00;5257;8-8-2021;8;8;31;6;2;3;0
2021-08-08 03:00:00+02:00;5258;8-8-2021;8;8;31;6;3;3;0
2021-08-08 04:00:00+02:00;5259;8-8-2021;8;8;31;6;4;3;0
2021-08-08 05:00:00+02:00;5260;8-8-2021;8;8;31;6;5;3;0
2021-08-08 06:00:00+02:00;5261;8-8-2021;8;8;31;6;6;3;0
2021-08-08 07:00:00+02:00;5262;8-8-2021;8;8;31;6;7;3;0
2021-08-08 08:00:00+02:00;5263;8-8-2021;8;8;31;6;8;3;0
2021-08-08 09:00:00+02:00;5264;8-8-2021;8;8;31;6;9;3;0
2021-08-08 10:00:00+02:00;5265;8-8-2021;8;8;31;6;10;3;0
2021-08-08 11:00:00+02:00;5266;8-8-2021;8;8;31;6;11;3;0
2021-08-08 12:00:00+02:00;5267;8-8-2021;8;8;31;6;12;3;0
2021-08-08 13:00:00+02:00;5268;8-8-2021;8;8;31;6;13;3;0
2021-08-08 14:00:00+02:00;5269;8-8-2021;8;8;31;6;14;3;0
2021-08-08 15:00:00+02:00;5270;8-8-2021;8;8;31;6;15;3;0
2021-08-08 16:00:00+02:00;5271;8-8-2021;8;8;31;6;16;3;0
2021-08-08 17:00:00+02:00;5272;8-8-2021;8;8;31;6;17;3;0
2021-08-08 18:00:00+02:00;5273;8-8-2021;8;8;31;6;18;3;0
2021-08-08 19:00:00+02:00;5274;8-8-2021;8;8;31;6;19;3;0
2021-08-08 20:00:00+02:00;5275;8-8-2021;8;8;31;6;20;3;0
2021-08-08 21:00:00+02:00;5276;8-8-2021;8;8;31;6;21;3;0
2021-08-08 22:00:00+02:00;5277;8-8-2021;8;8;31;6;22;3;0
2021-08-08 23:00:00+02:00;5278;8-8-2021;8;8;31;6;23;3;0
2021-08-09 00:00:00+02:00;5279;9-8-2021;8;9;32;0;0;3;0
2021-08-09 01:00:00+02:00;5280;9-8-2021;8;9;32;0;1;3;0
2021-08-09 02:00:00+02:00;5281;9-8-2021;8;9;32;0;2;3;0
2021-08-09 03:00:00+02:00;5282;9-8-2021;8;9;32;0;3;3;0
2021-08-09 04:00:00+02:00;5283;9-8-2021;8;9;32;0;4;3;0
2021-08-09 05:00:00+02:00;5284;9-8-2021;8;9;32;0;5;3;0
2021-08-09 06:00:00+02:00;5285;9-8-2021;8;9;32;0;6;3;0
2021-08-09 07:00:00+02:00;5286;9-8-2021;8;9;32;0;7;3;0
2021-08-09 08:00:00+02:00;5287;9-8-2021;8;9;32;0;8;3;0
2021-08-09 09:00:00+02:00;5288;9-8-2021;8;9;32;0;9;3;0
2021-08-09 10:00:00+02:00;5289;9-8-2021;8;9;32;0;10;3;0
2021-08-09 11:00:00+02:00;5290;9-8-2021;8;9;32;0;11;3;0
2021-08-09 12:00:00+02:00;5291;9-8-2021;8;9;32;0;12;3;0
2021-08-09 13:00:00+02:00;5292;9-8-2021;8;9;32;0;13;3;0
2021-08-09 14:00:00+02:00;5293;9-8-2021;8;9;32;0;14;3;0
2021-08-09 15:00:00+02:00;5294;9-8-2021;8;9;32;0;15;3;0
2021-08-09 16:00:00+02:00;5295;9-8-2021;8;9;32;0;16;3;0
2021-08-09 17:00:00+02:00;5296;9-8-2021;8;9;32;0;17;3;0
2021-08-09 18:00:00+02:00;5297;9-8-2021;8;9;32;0;18;3;0
2021-08-09 19:00:00+02:00;5298;9-8-2021;8;9;32;0;19;3;0
2021-08-09 20:00:00+02:00;5299;9-8-2021;8;9;32;0;20;3;0
2021-08-09 21:00:00+02:00;5300;9-8-2021;8;9;32;0;21;3;0
2021-08-09 22:00:00+02:00;5301;9-8-2021;8;9;32;0;22;3;0
2021-08-09 23:00:00+02:00;5302;9-8-2021;8;9;32;0;23;3;0
2021-08-10 00:00:00+02:00;5303;10-8-2021;8;10;32;1;0;3;0
2021-08-10 01:00:00+02:00;5304;10-8-2021;8;10;32;1;1;3;0
2021-08-10 02:00:00+02:00;5305;10-8-2021;8;10;32;1;2;3;0
2021-08-10 03:00:00+02:00;5306;10-8-2021;8;10;32;1;3;3;0
2021-08-10 04:00:00+02:00;5307;10-8-2021;8;10;32;1;4;3;0
2021-08-10 05:00:00+02:00;5308;10-8-2021;8;10;32;1;5;3;0
2021-08-10 06:00:00+02:00;5309;10-8-2021;8;10;32;1;6;3;0
2021-08-10 07:00:00+02:00;5310;10-8-2021;8;10;32;1;7;3;0
2021-08-10 08:00:00+02:00;5311;10-8-2021;8;10;32;1;8;3;0
